,Spatial_w_percent,BoroCT2010
249,-0.308647006242,3059600
250,-0.247072185923,3060000
251,-0.251569730565,3061200
252,-1.15541367856,3063200
253,-1.03338390831,3063600
254,-1.1772619926,3063800
255,-1.08531081117,3064000
256,-0.997533598988,3064600
257,-1.25316754417,3064800
258,-0.859713653087,3065000
259,-1.0206498956,3065200
260,-1.19948600541,3065400
261,-1.12015581713,3065600
262,-1.39437961449,3065800
263,-1.40500032262,3066000
264,-0.935258472227,3067000
265,-0.750743018874,3067200
266,-0.951322680447,3067400
267,-0.775235672606,3067600
268,-0.465428890185,3067800
269,-0.85723910035,3068000
270,-0.648914269083,3068200
271,-0.770756190165,3068600
272,-0.893580707612,3068800
273,-0.558238811196,3069000
274,-0.52536725478,3069200
275,-0.867065061752,3072800
276,-0.655330043836,3073400
277,-1.00795200806,3073600
278,-0.715239508432,3073800
279,-0.795971341171,3074000
280,-0.539412599563,3074200
281,-0.822920485216,3074400
282,-0.88471807556,3074600
283,-0.923636589546,3074800
284,-0.917784362553,3075000
285,-0.391502980984,3075200
286,-0.582545679885,3075400
287,-0.891051967452,3075600
288,-0.18208614674,3076000
289,-0.395800806795,3076200
290,-0.0213821355207,3076400
291,0.668458153432,3076800
292,-0.624306015805,3077400
293,-0.39054928426,3078400
294,0.710610701938,3079000
295,0.919796852951,3079200
296,0.891637526173,3079601
297,0.401105304107,3080000
298,0.560709743418,3080400
299,0.684266391212,3080600
300,0.886038173271,3081000
301,0.463919207081,3081400
302,0.916057930059,3081800
303,1.12014273523,3082400
304,-0.276062384446,3083200
305,-1.05304615209,3083600
306,-0.753922006461,3083800
307,-0.663031863682,3084000
308,-0.663031863533,3084600
309,-0.152484405719,3084800
310,-0.66108112115,3085000
311,0.206947610104,3085600
312,-0.0302146631439,3086000
313,0.157219162763,3086200
314,0.461225325118,3086400
315,0.614931435328,3086600
316,0.546356133309,3086800
317,0.364322973735,3087000
318,0.609791384011,3087200
319,0.430178589826,3087401
320,0.374055010544,3087800
321,0.687325650805,3088200
322,1.2076939093,3088400
323,1.06734883565,3088600
324,0.23407221774,3088800
325,0.822747422002,3089000
326,1.06272485381,3089400
327,0.81188828953,3089600
328,0.70097052558,3089800
329,0.8965505068,3090200
330,0.704438511957,3090600
331,0.852171118822,3091600
332,0.626553318017,3091800
333,0.266460733398,3092000
334,0.454093245829,3092200
335,0.902774303857,3092400
336,0.395036327902,3092800
337,0.245797314411,3093000
338,-0.0791096583765,3093800
339,-0.72885135485,3095400
340,-0.562984069315,3095600
341,-0.492161285198,3095800
342,-0.681383291482,3096400
343,-0.325986938127,3096600
344,-0.532910124994,3096800
345,-0.489473595733,3097000
346,-0.086840378251,3098400
347,-0.223500716059,3098600
348,-0.351100939378,3098800
349,-0.465428889887,3099000
350,-0.567445489071,3099200
351,-0.553501293716,3099400
352,-0.727839858786,3099600
353,-0.0941014748678,3111000
354,0.0736159197126,3112000
355,0.416234394621,3112200
356,0.784615054044,3112400
357,0.694829299648,3112600
358,0.466563546906,3112800
359,0.69338430525,3113000
360,0.691000064634,3113400
361,0.818737562647,3114600
362,0.766531982157,3115000
363,0.872751450313,3115200
364,0.818737562647,3115600
365,0.830225267599,3115800
366,0.256663671905,3116000
367,0.675105127296,3116200
368,0.428805845275,3116400
369,0.441160546602,3116600
370,0.615571361008,3116800
371,0.991558883383,3117000
372,0.778422221185,3117201
373,0.546211633466,3117202
374,0.731232835009,3119200
375,0.709640491224,3119400
376,-0.105295020075,2001600
377,1.67142871156,2002701
378,1.05623270082,2003300
379,0.847955347851,2003500
380,1.31913909602,2003700
381,0.517672995926,2003800
382,0.819084361374,2004001
383,1.13197104592,2004400
384,1.33926064197,2004800
385,1.44861058706,2005002
386,1.47816072104,2006800
387,1.5047486166,2007000
388,1.47555973118,2008900
389,0.964826488356,2012101
390,1.21961511208,2012102
391,1.14024879911,2012500
392,1.34314664441,2012701
393,-0.704792199304,2013000
394,1.22095173185,2013100
395,1.39637404239,2014300
396,-0.562532508594,2016200
397,1.00924035946,2016300
398,-0.161113086269,2016600
399,1.56066989666,2017500
400,1.46285410254,2017701
401,1.69586717802,2017901
402,1.67215120876,2017902
403,1.63093997054,2018101
404,1.47418698663,2018102
405,0.354352512789,2020200
406,0.628927237333,2020400
407,0.570949936767,2020601
408,0.955181151496,2021601
409,1.75993461365,2022102
410,1.51630857104,2022300
411,0.214701036653,2023200
412,0.943758471316,2023600
413,1.61998691371,2023703
414,1.71626482106,2023704
415,1.58454326717,2023900
416,1.58794932523,2024100
417,1.48865499222,2024300
418,1.42794716812,2024502
419,0.551865174014,2024600
420,-0.566413350577,2025000
421,0.12618068449,2025200
422,-0.0959438425579,2025400
423,0.168634617596,2028600
424,0.61383736767,2028700
425,-0.0681999515414,2028800
426,-1.20691327617,2030100
427,-1.01073362209,2031200
428,-0.585796917199,2031400
429,-0.758502638598,2031600
430,-0.567069790763,2031800
431,1.1232701159,2033000
432,1.02663096005,2033800
433,-0.697949119273,2036000
434,-0.129250961598,2036400
435,1.30658570787,2036502
436,0.138723235206,2036800
437,0.264231313571,2037000
438,0.726216640699,2037200
439,1.17359926803,2038700
440,0.654441708548,2039200
441,0.828014426317,2039400
442,0.470143004245,2039600
443,0.441305046082,2039800
444,1.10545333577,2039902
445,1.62222665489,2040100
446,1.05872221958,2040303
447,1.03411396642,2040304
448,0.264788668381,2040400
449,1.57064035754,2040501
450,1.22156585458,2040502
451,0.518865116271,2040600
452,1.03664270643,2040701
453,1.23129789135,2040702
454,0.97132896288,2041500
455,0.651778790281,2042200
456,1.2210962314,2042300
457,0.292470630957,2042400
458,0.035232742132,2042800
459,1.3494839769,2042902
460,-0.166820813867,2043000
461,0.357495375415,2043400
462,0.00603663188166,2043600
463,0.0217509451248,2045101
464,0.710536388041,2015300
465,0.485160623977,4000200
466,0.246148241684,4000400
467,0.332228617605,4000600
468,-0.0114116745947,4000800
469,0.173981096855,4001000
470,-0.028751606301,4001200
471,0.0868298769678,4001400
472,-0.104613808232,4001600
473,0.0286327304939,4002800
474,0.264871239634,4003100
475,0.0278199211728,4003800
476,0.140312729446,4003900
477,0.270300289571,4004001
478,-0.227355754655,4004401
479,-0.0692836972731,4005000
480,0.354749886349,4005100
481,-0.396863909705,4005200
482,0.149725834944,4006502
483,0.30280234054,4007300
484,-0.0577959922313,4007900
485,0.553653354476,4009100
486,0.000478564489058,4009400
487,-0.049017651966,4009700
488,-0.142544909153,4010100
489,-0.0338813362287,4010200
490,0.205879346524,4010400
491,0.208998125781,4010600
492,-0.120111372248,4011100
493,0.285263721949,4011200
494,-0.167308499363,4011300
495,0.0429613975122,4011400
496,-0.100650395255,4011500
497,0.28454380508,4011600
498,-0.0329420901606,4011700
499,-0.172889789952,4011900
500,-0.127083469926,4012100
501,0.0806138209067,4012400
502,0.0014487748198,4012601
503,0.0816459595283,4012602
504,-0.0354708300222,4012800
505,0.129403021985,4013000
506,-0.548082565505,4013600
507,-0.161931916374,4014000
508,-0.159379093081,4014300
509,-0.00393382884054,4014500
510,0.13532749875,4014700
511,0.055260363303,4014900
512,0.370933822626,4015300
513,0.270448917597,4015400
514,0.24073983439,4015600
515,0.377869795649,4015802
516,0.588116469079,4016100
517,0.185916749813,4016400
518,0.116325823448,4016600
519,0.174504907199,4016800
520,-0.0993251292979,4017200
521,0.0812331040286,4018000
522,0.220401539087,4018501
523,0.642809503992,4018502
524,-0.234663297238,4019000
525,0.432837379501,4023000
526,0.505751792878,4023200
527,0.630960550761,4024700
528,0.433530976777,4025900
529,0.405093488485,4026100
530,-0.884130444727,4026600
531,0.838306914384,4026901
532,1.17030468105,4026902
533,-0.348982990769,4027000
534,1.20288930299,4027100
535,-0.15065132732,4027200
536,1.09902517566,4027300
537,0.0168524140652,4027400
538,1.150508259,4027500
539,0.906824416624,4027700
540,0.989030143521,4027900
541,-0.243704833213,4028000
542,0.903529829342,4028100
543,-0.767215954091,4028200
544,0.692083810395,4028300
545,0.779361467402,4028500
546,0.3801456613,4028700
547,0.663400673013,4028900
548,0.669676076976,4030903
549,0.544456997784,4032700
550,0.664845667411,4032900
551,0.49976951631,4033700
552,0.775387733202,4033900
553,0.425492679785,4034700
554,0.726835924077,4035100
555,1.04206143509,4035300
556,0.55510867042,4036100
557,0.831309013286,4036300
558,0.720680248261,4036500
559,0.450408510359,4036700
560,0.0154652198723,4037100
561,1.1502011976,4037500
562,0.940055157251,4037700
563,1.04155568687,4037900
564,-0.803908488518,4038400
565,-0.546348572093,4039400
566,0.573377526828,4039900
567,-0.722132131413,4040000
568,0.817697166644,4040100
569,-0.187288126242,4040200
570,1.17890239699,4040300
571,1.10031878926,4041100
572,1.33055455107,4041300
573,0.879427324007,4041500
574,-0.0403941322895,4043400
575,1.19197959583,4044301
576,0.942718075537,4044302
577,0.801397630864,4044602
578,0.296661114459,4044800
579,0.464244330944,4045700
580,0.886580046152,4045900
581,0.92867273071,4046100
582,1.16098446783,4046300
583,1.18168401147,4046500
584,1.20342395087,4046700
585,1.36555231387,4046900
586,0.101991479667,4049900
587,-0.513142602913,4050201
588,-0.367313775802,4050202
589,-0.881529454899,4050400
590,-0.739069529045,4050600
591,-0.894808952768,4050800
592,-0.313250345563,4051000
593,-0.443671404384,4051200
594,-0.665647303151,4051600
595,-0.552244149068,4051800
596,-0.351274338831,4052000
597,-0.788168371748,4052200
598,-0.612601561819,4052400
599,-0.32793768074,4052500
600,-0.300901836637,4052600
601,-0.715660621032,4053000
602,-0.371811320616,4053200
603,-0.736220825989,4053401
604,-0.401473441572,4053601
605,-0.555452036381,4054000
606,-0.601526712533,4054200
607,0.902749532609,4054500
608,1.11409440189,4054700
609,0.976184143987,4054900
610,0.814836078144,4055100
611,0.863647986275,4055300
612,0.871335355943,4055500
613,-0.58182318276,4055600
614,-0.676484760825,4055800
615,0.645446618922,4058300
616,0.60755164279,4058500
617,0.809959222516,4058700
618,0.940550584132,4058900
619,0.695118298736,4059100
620,0.301264453588,4059300
621,-1.06541943216,4059400
622,-0.962290187427,4059600
623,-1.00256217919,4059800
624,-0.607818630665,4059900
625,-1.32501988695,4060000
626,-1.16039890896,4060600
627,-0.978174803614,4060800
628,-1.31797553942,4061400
629,-1.25858627292,4061800
630,-0.0230294291815,4062700
631,-0.307418761384,4062900
632,-1.17788334009,4063200
633,-0.158801095128,4064101
634,-1.69589935435,4065702
635,-1.14275552828,4065703
636,-1.10624258601,4065900
637,-1.15830366683,4066000
638,-1.05549232112,4066100
639,-0.853482115034,4066300
640,-1.30876370088,4066701
641,-0.326348186913,4067100
642,-0.737174522334,4067700
643,-0.426973978898,4067900
644,0.347187749251,4068700
645,-1.22054679723,4069000
646,0.0662712198936,4069300
647,0.0927146158173,4069500
648,-0.0723181853157,4069701
649,-0.425619296845,4069702
650,-0.0396613135238,4071304
651,-0.207208405235,4071306
652,0.828893808504,4071900
653,0.260030508407,4072100
654,-1.12485204844,4072900
655,-0.990395327081,4073100
656,-0.833685692984,4073900
657,-0.232867375769,4074100
658,0.0479053421241,4074300
659,-0.502131745964,4077903
660,-0.407567189178,4077904
661,-0.225299734154,4077906
662,0.629587806209,4079900
663,1.04892515794,4085300
664,0.961792000437,4086100
665,0.726619174771,4087100
666,-1.10967960815,4092800
667,-0.950296734801,4102900
668,-0.690790204519,4103300
669,-0.641573698142,4103900
670,-0.582220556321,4105900
671,-0.562326080823,4113900
672,-0.56828358604,4114700
673,0.00903499500097,4115700
674,0.407853427617,4116100
675,-0.216618930801,4117500
676,-0.024922371645,4118100
677,0.495998081144,4118500
678,0.692961128492,4118700
679,0.315619440136,4118900
680,-0.00682897839381,4119100
681,0.0896801279834,4119300
682,-0.122495612939,4119500
683,-0.210387392464,4119900
684,0.372321017088,4120100
685,0.459800973576,4120300
686,0.668920551516,4120500
687,-0.384220209413,4120700
688,-0.883393497588,4124100
689,-1.29471113086,4124700
690,-0.728417856504,4126500
691,-0.463405898207,4129104
692,-1.44395014457,4133900
693,-0.827874751405,4140901
694,-0.779756440567,4140902
695,-0.454832265194,4145102
696,-0.393757171982,4145900
697,-0.541146592602,4001800
698,-0.122387238303,4002000
699,0.475840410219,4020400
700,1.52042680499,2002702
701,0.159549215892,4003200
702,-0.63969520526,4112900
703,0.674320701668,4026700
704,1.20303380246,2036901
705,0.644615747176,2036902
706,-0.663338924934,3073000
707,-0.734660232144,3073200
708,1.12142774805,2038900
709,-0.0765447936662,4047000
710,1.59150246307,2023301
711,1.61388181248,2023501
712,0.945427439755,2016500
713,1.51530739663,2040302
714,0.495347833791,2026702
715,1.11463627485,2040900
716,-0.392095428384,4050000
717,1.73714705332,2006400
718,1.37677372662,2023302
719,1.54311321584,2023502
720,-0.167842631231,4018800
721,-0.119538535457,4019200
722,-0.190952219111,4017400
723,-0.184088496055,4017600
724,-0.920313102415,4143500
725,-0.361317049474,4013800
726,-0.363412291087,4028400
727,-0.540929843658,4058000
728,-0.421790061682,4071303
729,-0.485875559811,4077902
730,-0.429997629501,4077907
731,0.121744552106,4017000
732,0.192889879529,4019400
733,0.367465836313,3002200
734,1.16566005631,2011900
735,-0.454323076636,3097400
736,-0.00866618547148,3109800
737,0.769145357544,3044500
738,0.750172582137,3044700
739,-1.22121871986,4061602
740,0.906304218653,1023502
741,-0.204566129687,3006600
742,0.310182133099,3013400
743,-0.265008177739,1019702
744,-0.895376629006,1004000
745,0.746271097425,3007000
746,1.03375271767,3007200
747,-0.971321402156,3003800
748,0.0,2051600
749,-0.337944266054,3062000
750,-0.0894413681457,3039000
751,0.857380839522,2032800
752,0.651654933656,2034000
753,-1.614560624,3004900
754,-1.35279990283,3006300
755,1.49983563597,3009400
756,1.47381541673,3009600
757,1.24859447341,3008200
758,0.644362873011,3117602
759,0.710734558563,3117800
760,-0.790098471322,4032800
761,-0.872194791471,1020500
762,1.14013319954,3034900
763,-0.416385783082,3055100
764,0.0273864229502,2041800
765,1.10475973849,3035100
766,0.778042910124,3035300
767,0.186805421227,3114202
768,-0.869862157867,3064200
769,-0.896398446189,3064400
770,0.230653773987,4005500
771,-1.55914509153,3000502
772,-1.17470435265,1010100
773,-1.37296789481,1010900
774,-1.13875495811,1011900
775,-0.714917481068,1012500
776,-0.939965025218,1016900
777,-0.7697446944,1017300
778,-0.713245416601,1017500
779,1.07493505553,1022500
780,-1.26335475425,1020300
781,0.800716419174,1023100
782,0.665206916048,1024500
783,0.785791692125,1025100
784,0.233803861635,1002601
785,0.427115201845,1002602
786,-1.56082128492,3001100
787,-0.436116148253,3020000
788,-0.384003460171,3020200
789,-0.416602531996,3016000
790,-0.959147324838,3016800
791,-1.10364159618,1006400
792,-1.28280799031,1010800
793,-0.464293537582,2013800
794,-0.124468030129,2015800
795,0.900668740604,3036001
796,1.24125390208,2037900
797,1.58403545491,2038100
798,0.1207433773,1003001
799,-0.163786325712,1003002
800,-1.47819650995,1005900
801,1.12587110572,3089200
802,-1.48465563439,1005600
803,-0.403987731583,3005400
804,1.5797871718,2002500
805,-0.184067853114,2015200
806,0.292181632167,2044200
807,-0.886283486071,4065000
808,0.246230812745,3058200
809,0.285968156746,3055400
810,0.282933668495,3055600
811,0.464507526303,3152200
812,0.226578890091,3021700
813,-0.481323827672,3083400
814,-0.461870591647,3085400
815,-0.604350644003,4078800
816,0.529112534403,2022403
817,0.386973259636,1001600
818,0.489960069129,3046201
819,-0.0221872037779,3046202
820,-0.129930108695,2044400
821,-0.0512935176625,2044800
822,0.282747883516,2034200
823,-0.267175669411,2034400
824,0.578752905712,3051200
825,0.795700224737,3025901
826,0.442894539905,3025902
827,-0.600535859197,3094401
828,-0.527014548242,4056600
829,-1.03966963334,3066200
830,-1.26657502721,1004200
831,-1.52134816898,1006100
832,-1.20338748988,1013900
833,0.227590386006,2016700
834,0.477636331937,2022902
835,-1.49016106295,5012100
836,-0.512535705328,5007700
837,-0.418394325151,5001100
838,-1.2617941602,3016700
839,1.06409759851,2022404
840,-0.0421178039861,4094700
841,-0.873553086142,4076902
842,-0.323024699931,3098200
843,-0.353441830652,3105804
844,-0.0900193656888,3003000
845,-0.968142414495,4140300
846,-0.819824068712,4032000
847,-0.77985965453,4061302
848,-1.11560408513,4062300
849,-0.383136463636,4062500
850,0.360715648495,4074500
851,0.447157273075,4037300
852,-0.710148999969,4101700
853,-0.357704563702,4114100
854,-0.433948656828,4022002
855,-0.360811301457,4045000
856,-0.512246706136,4077905
857,-0.681127133423,4126700
858,-0.279003979978,4121500
859,-0.691498251674,4122300
860,-0.870171799492,4134100
861,-0.575772269025,4141700
862,0.988163146852,4047100
863,0.48849856063,3036002
864,0.120458507192,3085200
865,-0.0960160920735,3085800
866,0.860105685642,3119000
867,0.833259755493,3119600
868,0.823691829002,3050900
869,-0.415432086657,3056100
870,1.29329434045,2036501
871,0.904714725008,2022401
872,1.22986734698,2033201
873,0.167141456931,4015200
874,0.396943720454,4020600
875,-0.801462319508,4047200
876,-0.777499497059,3072600
877,-0.72717928991,3093200
878,-0.955354214673,4059000
879,0.896442132402,2007200
880,0.394218873951,2004200
881,0.287962248935,4004700
882,0.692589558427,3090800
883,0.599531924275,3114400
884,1.65683426886,2037100
885,1.28545266597,2039300
886,-1.30089570672,5011402
887,0.607262644,1023000
888,0.599387424701,3111800
889,0.156568915197,4091900
890,0.293915625504,4092500
891,-1.28882277901,1001502
892,-0.481179328426,3076600
893,-0.334259530808,5001700
894,-1.16316246041,1012000
895,-1.09441427537,1012800
896,0.370789323231,4055900
897,0.662071278399,3040300
898,0.509739977256,3052700
899,0.882957238845,3052900
900,0.441655973355,3051300
901,-0.219635356494,4094201
902,-0.942638264639,4045600
903,1.23207818826,2021100
904,0.042486613615,4050500
905,-0.233969700007,4050700
906,1.57988832113,2021301
907,1.3240520767,2021700
908,0.245306016587,2022800
909,0.694215177181,2023000
910,0.143022093328,2027700
911,0.48543930119,2027300
912,0.315373791045,2042000
913,0.725708828463,2040800
914,1.18417662641,2021302
915,0.435586997099,3025500
916,0.550618866396,3025700
917,-0.44176710805,3002901
918,1.22919852097,2007600
919,0.376569300505,2026701
920,-1.05455307476,1004800
921,-0.874420082871,4063301
922,-1.04855634837,4063302
923,0.313061799978,2024400
924,1.11994662873,4085500
925,1.10708617929,4086300
926,1.01839449236,4086500
927,0.865176067736,4116300
928,-0.0514560797056,4104700
929,0.670264396293,4115900
930,1.24876787272,2036300
931,1.02532358422,2022500
932,0.915779252739,2022703
933,1.06442272215,2020900
934,1.30887963629,2022702
935,1.25223585894,2019900
936,-1.65245043937,5017009
937,-0.435878756432,1016002
938,0.58215586754,4035700
939,-1.12788653671,1015002
940,-1.13410001219,1015001
941,0.574840583762,2009800
942,0.986212404422,2013300
943,0.077347101704,4009600
944,0.361776171337,4004500
945,0.145297959472,4005300
946,0.521233874835,3113200
947,0.879138325366,3048000
948,0.972505601271,3048200
949,1.42729692099,3048400
950,-1.47663591595,5024800
951,0.588896765932,3117400
952,0.643170752629,3117601
953,0.481352031435,2021001
954,0.6037765949,2023800
955,0.259849884238,2022200
956,-1.4301070989,5018901
957,-0.781160149311,3003600
958,0.261475502954,3006800
959,-0.730151849704,4144700
960,0.106499862046,4005700
961,0.254973028386,4005900
962,-0.550539055669,4054800
963,0.504957046026,4047300
964,-0.732536090544,2030000
965,0.740816244067,1023501
966,0.297325811885,4015500
967,0.282240071279,4015700
968,0.420677752138,4015900
969,0.792872164423,2041100
970,0.640894886634,3119800
971,0.765995269926,2018301
972,1.10796762596,2019500
973,-0.111224657213,1019100
974,-0.532414698368,3051900
975,-1.40294120566,1010601
976,0.584524626248,3026100
977,-1.70870200404,5017008
978,-0.888378728016,2030200
979,0.320814750368,3110400
980,-0.0982558335952,3110600
981,0.284605733392,1016600
982,-0.957064124729,5004700
983,-1.28958140132,5014700
984,-1.56432642858,5016901
985,-1.01093488911,1004500
986,-1.18785380103,3013500
987,0.518632884957,3036700
988,0.464352705714,3040500
989,-1.05818620341,1009500
990,-1.03887488636,1009100
991,-1.52724684212,1005800
992,-1.45502292976,1006300
993,0.652460002098,3051100
994,-0.974149462325,1013300
995,-0.708105365054,1012700
996,-0.827688966303,1012100
997,-1.27574041997,1008100
998,-1.52616309644,1005400
999,-1.01260695401,1008700
1000,-1.28546316725,3016900
1001,-1.36378185945,3017100
1002,0.13407035361,2045102
1003,-0.0888994950785,2041400
1004,-0.330899918903,4056800
1005,-1.00074148627,4059200
1006,-1.21263545356,4062200
1007,1.04409474831,2018302
1008,-0.994412411338,1014401
1009,-0.848117573723,1015801
1010,-0.323902017943,1015802
1011,0.747354843336,1022600
1012,0.823867292575,3081600
1013,-1.36219236595,1005501
1014,0.231184809242,1020800
1015,1.34205670596,2007700
1016,1.13228068761,2007500
1017,0.775243233747,2007300
1018,1.30459281976,2007900
1019,-0.228522071231,4013200
1020,0.632441670008,3035601
1021,0.76579658337,3049100
1022,-0.33581289938,3061600
1023,-0.590912196859,3072400
1024,-0.678999050568,3094402
1025,0.354605386656,4099802
1026,1.46187563515,2037504
1027,1.20975302599,2041300
1028,0.324425648352,3053700
1029,1.20276286598,2026500
1030,0.561586373459,3043800
1031,-0.766999205222,3105801
